  107.20  107.20  107.94  109.49  110.86  111.31  110.84  110.09  109.42  108.47  107.02  105.38  103.80  102.38  101.06   99.60   97.44   93.90   89.18   85.73   85.03   86.11   87.83   89.27   89.59   88.96   87.95   86.74   85.39   84.05   82.99   81.99   80.61   78.79   76.73   74.55   72.30   70.06   67.04   62.52   56.70   50.24   43.77   38.08   34.61   33.52   33.84   34.42   34.77   34.95   34.96   34.73   34.14   33.19   31.99   30.82   29.91   29.36   28.97   28.65   28.56   28.71   29.08   29.74   30.72   31.82   32.73   33.13   32.99   32.64   32.41   32.37   32.47   32.63   32.91   33.30   33.74   34.14   34.51   34.99   35.55   36.17   36.91   37.61   37.91   37.73   37.15   36.29   35.42   34.44   32.93   30.76   28.18   25.70   21.25   17.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
  103.23  103.23  103.83  105.48  107.09  107.74  107.42  106.83  106.29  105.47  104.21  102.83  101.48  100.21   99.01   97.52   94.77   89.73   83.03   78.39   77.79   79.58   82.23   84.81   86.17   86.22   85.59   84.65   83.63   82.70   81.96   81.03   79.46   77.25   74.70   71.92   69.10   66.40   62.88   57.79   51.15   43.74   36.90   31.35   27.60   26.34   27.14   28.50   29.44   30.29   30.91   31.19   31.18   30.75   30.00   29.22   28.46   27.79   27.24   26.91   26.98   27.37   27.99   28.84   29.85   30.85   31.60   31.92   31.87   31.72   31.73   31.93   32.21   32.48   32.80   33.17   33.59   34.00   34.36   34.76   35.21   35.82   36.75   37.75   38.33   38.42   38.14   37.66   37.17   36.58   35.52   33.81   31.32   27.99   23.39   18.50   15.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
   98.85   98.85   99.26  101.15  103.18  104.15  104.05  103.59  103.07  102.31  101.24  100.17   99.14   98.13   97.04   95.37   92.10   86.50   80.05   75.69   74.66   75.74   77.94   80.57   82.40   83.01   82.82   82.20   81.54   81.02   80.40   79.15   77.03   74.27   71.32   68.18   65.07   62.13   58.38   53.05   45.95   38.17   31.69   26.99   23.01   21.44   22.31   23.74   23.76   24.58   25.73   26.78   27.89   28.02   27.25   26.63   26.02   25.38   24.84   24.64   24.98   25.78   26.88   28.16   29.40   30.42   31.02   31.13   30.92   30.78   30.92   31.29   31.73   32.09   32.40   32.72   33.14   33.65   34.13   34.55   34.92   35.45   36.37   37.51   38.34   38.67   38.63   38.36   38.03   37.63   36.85   35.52   33.43   30.38   26.12   21.07   17.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
   94.39   94.39   94.51   96.64   99.18  100.61  100.88  100.64  100.18   99.48   98.59   97.81   97.13   96.36   95.23   92.91   88.33   81.88   76.69   73.89   72.98   73.29   74.63   76.67   78.41   79.30   79.48   79.21   78.85   78.43   77.38   75.11   72.07   68.78   65.81   62.98   60.18   57.35   53.69   48.50   41.51   34.17   29.13    5.00    0.00    0.00    5.00    5.00   19.26   18.75   19.78   21.42   24.84   25.37   23.19   22.51   22.36   22.11   21.88   21.84   22.32   23.43   25.01   26.76   28.36   29.55   30.13   30.08   29.70   29.53   29.80   30.31   30.75   31.03   31.20   31.39   31.88   32.68   33.55   34.25   34.73   35.21   36.02   37.13   38.09   38.63   38.78   38.64   38.35   37.99   37.36   36.29   34.58   31.99   28.34   23.85   20.19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
   91.25   91.25   91.02   92.94   95.55   97.26   97.90   97.95   97.62   97.01   96.27   95.82   95.52   94.96   93.68   90.48   84.18   76.44   72.05   70.83   70.69   70.88   71.60   72.89   74.15   74.94   75.27   75.28   75.05   74.19   71.98   68.13   64.35   61.15   58.79   56.83   54.82   52.52   49.37   44.87   38.70   32.18   27.66    5.00    0.00    0.00    0.00    0.00    5.00   14.15   14.81   15.54    5.00    5.00   18.22   17.52   17.99   18.23   18.56   18.64   18.89   20.08   22.07   24.31   26.27   27.64   28.23   28.08   27.56   27.43   27.88   28.48   28.74   28.76   28.67   28.74   29.36   30.64   32.19   33.50   34.31   34.83   35.53   36.59   37.66   38.38   38.69   38.66   38.37   38.00   37.42   36.46   34.93   32.66   29.58   25.98   23.11    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
   89.00   89.00   88.54   90.03   92.36   94.04   94.86   95.13   95.01   94.60   94.17   94.16   94.31   93.96   92.66   89.34   82.98   75.33   70.92   69.53   69.10   68.80   68.76   69.16   69.67   69.98   70.15   70.22   69.78   67.91   64.26   58.83   55.57   53.88   52.85   51.83   50.58   48.94   46.61   43.21   38.46   33.10   28.84    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.91   14.60   14.40   15.83   15.99   15.34   16.33   18.52   20.97   23.08   24.45   24.96   24.86   24.22   24.13   24.81   25.43   25.19   24.91   24.67   24.73   25.59   27.37   29.73   31.90   33.24   33.81   34.41   35.58   36.93   37.90   38.38   38.45   38.20   37.81   37.20   36.22   34.67   32.43   29.59   26.53   24.24    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
   87.89   87.89   87.38   88.18   89.76   91.01   91.74   92.16   92.31   92.25   92.23   92.65   93.15   92.98   91.85   89.09   83.86   77.31   72.71   70.22   68.58   67.19   66.15   65.59   65.26   64.90   64.64   64.47   63.43   60.51   56.47   48.48   47.00   47.88   48.67   48.64   48.01   46.95   45.34   43.00   39.71   35.49   30.66   25.85   21.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00   10.83    5.00    5.00   12.47   13.17   15.12   17.20   19.16   20.21   20.57   21.47   20.89   20.84   21.73   22.23   20.52   20.01   19.85   20.12   21.27   23.31   26.29   29.34   31.36   32.07   32.64   34.08   35.93   37.30   37.97   38.12   37.92   37.47   36.76   35.69   34.08   31.79   28.99   26.11   24.04    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
   87.25   87.25   86.72   86.86   87.59   88.30   88.84   89.34   89.76   90.07   90.37   90.96   91.55   91.45   90.56   88.53   84.70   79.58   75.01   71.33   68.09   65.34   63.42   62.12   61.10   60.23   59.68   59.26   57.86   55.13    5.00   39.17   40.95   43.81   45.88   46.70   46.64   46.04   44.93   43.31   41.15   38.23   34.37   29.80   25.81    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00   11.43   12.75   13.70   15.92   16.65   16.56    5.00    0.00    0.00    0.00    5.00   15.93   15.94   16.09   16.63   17.91   19.39   22.48   26.19   29.06   30.35   31.19   32.90   35.11   36.79   37.60   37.77   37.54   36.97   36.10   34.95   33.35   31.13   28.43   25.66   23.64    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
   86.63   86.63   85.99   85.63   85.72   86.04   86.44   86.93   87.52   88.11   88.58   89.09   89.43   89.09   88.30   86.96   84.38   80.46   75.88   70.78   65.48   61.44   59.54   58.45   57.40   56.50   55.96   55.37   53.47   49.14   41.98   38.51   39.41   41.91   44.09   45.32   45.74   45.56   44.80   43.66   42.27   40.40   37.72   33.91   29.25   24.58   19.73    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00   10.67    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00    5.00    5.00   16.41   19.09   23.09   26.86   29.29   30.85   32.70   34.85   36.53   37.30   37.37   36.99   36.23   35.15   33.93   32.42   30.42   27.97   25.29   23.08    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
   85.75   85.75   84.89   84.23   84.05   84.22   84.57   84.98   85.60   86.28   86.71   86.81   86.34   85.03   83.79   83.05   81.59   78.42   73.34   66.30   58.57   53.80   53.53   54.22   54.19   53.80   53.45   52.84   51.16   47.81   43.42   40.64   40.42   41.60   43.05   44.22   44.92   45.11   44.71   43.96   43.12   41.93   40.02   36.90   32.24   26.46   21.18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00    5.00   14.31   16.76   20.71   25.07   28.63   31.08   33.07   34.96   36.39   36.96   36.75   36.09   35.06   33.75   32.37   30.88   29.07   26.87   24.20   21.18   18.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
   83.22   83.22   82.05   81.46   81.59   82.03   82.51   82.91   83.47   83.93   83.84   82.81   80.43   77.08   74.89   74.99   74.94   72.39   66.52   57.55   48.14   43.65   46.15   49.56   51.15   51.54   51.46   50.95   49.74   47.69   45.20   43.29   42.41   42.32   42.75   43.41   44.13   44.65   44.67   44.36   43.94   43.18   41.69   38.95   34.46   28.53   22.19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00    5.00   13.79   16.12   19.81   24.24   28.37   31.40   33.51   35.13   36.24   36.51   35.94   34.94   33.65   32.09   30.47   28.78   26.94   24.93   22.55   19.76   17.28    5.00    0.00    0.00    0.00    0.00    0.00    0.00
   76.75   76.75   75.12   75.12   76.56   77.94   79.03   79.68   80.01   79.71   78.28   75.16   70.03   64.52   61.60   62.41   63.71   61.75   55.69   46.77   39.35   35.72   40.49   45.73   48.40   49.33   49.46   49.12   48.40   47.40   46.34   45.40   44.56   43.81   43.31   43.21   43.59   44.23   44.63   44.76   44.73   44.32   43.15   40.76   36.83   32.59    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00   12.79   14.42   17.11   20.62   24.78   28.83   31.89   33.89   35.24   36.02   36.00   35.16   33.92   32.47   30.78   28.96   26.99   24.91   22.87   20.70   18.12   15.25   12.11    0.00    0.00    0.00    0.00    0.00    0.00
   65.99   65.99   63.66   64.46   68.44   71.15   73.39   74.53   74.25   72.30   68.73   63.55   57.43   53.05   50.16   48.56   49.41   47.51   42.49   36.50    5.00   31.62   37.64   43.22   46.13   47.25   47.56   47.52   47.32   47.14   47.08   46.95   46.48   45.65   44.70   43.97   43.77   44.12   44.55   44.90   45.19   45.14   44.39   42.48   38.94   34.34   30.80    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.39   11.45   13.74   16.27   19.20   22.56   26.32   29.90   32.57   34.25   35.25   35.68   35.41   34.40   33.03   31.53   29.84   28.02   25.98   23.72   21.51   19.30   16.94   14.94    5.00    0.00    0.00    0.00    0.00    0.00    0.00
   54.32   54.32   51.12   51.73   60.17   61.99   65.05   66.66   65.49   61.66   56.47   51.17   48.66    0.00    0.00   35.93   35.81   33.84   31.00   25.19   23.06   29.03   36.13   41.44   44.24   45.50   46.09   46.50   46.93   47.44   48.02   48.40   48.27   47.59   46.59   45.58   44.85   44.58   44.61   44.87   45.29   45.55   45.29   44.07   41.42   37.42   33.67    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.81   12.62   15.49   18.39   21.39   24.61   27.98   31.01   33.16   34.39   34.99   35.06   34.55   33.39   31.93   30.37   28.72   27.01   25.11   22.90   20.54   18.06   15.57   13.72    5.00    0.00    0.00    0.00    0.00    0.00    0.00
   44.20   44.20   40.80   38.11    5.00   50.65   54.22   56.38   54.77   50.39   46.51   42.25    5.00    0.00    0.00   26.88   26.52   25.45    5.00   19.85   22.56   28.71   35.19   39.85   42.51   43.94   44.85   45.72   46.74   47.81   48.80   49.54   49.74   49.36   48.56   47.53   46.49   45.67   45.18   45.10   45.38   45.73   45.77   45.16   43.46   40.32   36.07   32.58    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00   14.60   17.01   19.81   22.77   25.86   28.94   31.54   33.25   34.12   34.38   34.13   33.36   31.99   30.38   28.73   27.08   25.50   23.85   21.84   19.46   16.78   14.11   12.23    5.00    0.00    0.00    0.00    0.00    0.00    0.00
   37.83   37.83    5.00    0.00    5.00   38.27   42.74   45.57   44.18   41.09    5.00    0.00    0.00    0.00    5.00   20.35   20.56   20.06   18.41   19.27   22.80   28.27   33.78   37.95   40.69   42.42   43.65   44.80   46.01   47.22   48.33   49.29   49.88   50.01   49.68   48.92   47.89   46.88   46.13   45.75   45.72   45.87   45.94   45.68   44.72   42.56   38.72   33.72   29.29    5.00    5.00    5.00    5.00    5.00    5.00    5.00    5.00    5.00    5.00    5.00    5.00    5.65    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00   17.58   19.97   22.88   25.92   28.85   31.20   32.66   33.32   33.38   32.91   31.88   30.22   28.35   26.57   24.95   23.58   22.23   20.48   18.19   15.49   12.93   11.20    5.00    0.00    0.00    0.00    0.00    0.00    0.00
   31.49   31.49    0.00    0.00    0.00   29.91   34.76   37.70   36.14   33.27    0.00    0.00    0.00    0.00   13.22   15.74   17.34   18.07   18.20   19.32   22.34   26.76   31.43   35.42   38.50   40.71   42.35   43.75   45.01   46.10   47.01   47.83   48.48   48.90   49.04   48.76   48.10   47.30   46.64   46.23   46.04   46.00   45.96   45.78   45.27   44.00   41.24   36.62   30.92   25.41   20.37   16.61   13.60   10.99    8.99    7.84    5.00    5.00    5.00    6.25    6.18    5.96    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   11.52   15.20   18.45   21.56   24.65   27.63   29.99   31.41   32.04   32.07   31.54   30.34   28.37   26.17   24.27   22.79   21.70   20.64   19.10   16.88   14.35   12.44    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   13.03   14.25   16.09   17.37   18.02   19.04   21.22   24.55   28.49   32.48   36.06   38.81   40.88   42.55   43.91   44.91   45.59   46.14   46.55   46.88   47.19   47.34   47.19   46.83   46.45   46.18   46.04   45.97   45.84   45.62   45.29   44.62   42.96   39.73   35.02   29.72   24.64   20.33   16.50   13.08   10.39    8.60    7.59    7.00    6.83    6.69    6.56    6.29    6.06    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00   14.13   16.38   19.03   22.02   25.11   27.75   29.50   30.42   30.66   30.21   28.93   26.74   24.32   22.43   21.17   20.29   19.37   17.92   15.75   13.34   11.68    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.59   15.49   17.01   17.82   18.63   20.12   22.57   25.86   29.80   33.75   36.98   39.43   41.31   42.72   43.64   44.17   44.52   44.67   44.72   44.96   45.36   45.69   45.82   45.78   45.68   45.61   45.61   45.47   45.21   44.92   44.50   43.56   41.63   38.49   34.44   29.97   25.46   20.86   16.46   12.81   10.20    8.62    7.84    7.60    7.50    7.27    6.87    6.49    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   12.47   14.25   15.81   18.30   21.21   24.27   26.76   28.42   29.16   28.93   27.67   25.43   23.01   21.24   20.11   19.26   18.29   16.85   14.81   12.59   11.08    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00    5.00    0.00    0.00   12.89   15.27   16.91   17.77   18.45   19.52   21.39   24.22   27.93   31.90   35.36   38.11   40.16   41.53   42.31   42.69   42.95   42.97   42.82   42.88   43.33   43.94   44.46   44.78   44.87   44.85   44.84   44.71   44.44   44.16   43.83   43.24   42.16   40.28   37.51   34.01   29.93   25.27   20.41   16.02   12.63   10.46    9.37    8.95    8.71    8.32    7.73    7.22    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00   13.37   15.05   16.82   19.95   23.32   26.04   27.52   27.63   26.48   24.34   22.08   20.42   19.28   18.28   17.15   15.70   13.84   11.91   10.60    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00    9.92    5.00    5.00    5.00   16.41   17.40   18.15   18.76   19.63   21.15   23.58   26.81   30.31   33.62   36.59   38.72   40.04   40.65   40.96   41.38   41.63   41.51   41.37   41.63   42.22   42.88   43.47   43.82   43.87   43.81   43.64   43.37   43.09   42.79   42.39   41.81   40.73   38.90   36.31   33.01   28.94   24.30   19.67   15.79   13.08   11.54   10.79   10.28    9.64    8.82    8.09    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00    5.00   13.17   16.00   20.04   23.70   25.87   26.27   25.24   23.28   21.24   19.66   18.39   17.17   15.83   14.31   12.62   11.07   10.12    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    9.78    9.78    5.00    5.00   15.22   16.72   18.11   19.04   19.71   20.46   21.64   23.46   25.74   28.12   30.80   34.08   36.09   37.40   38.08   38.63   39.59   40.48   40.74   40.58   40.57   40.91   41.41   42.02   42.55   42.75   42.70   42.51   42.24   41.92   41.58   41.23   40.88   40.27   39.10   37.29   34.79   31.49   27.43   23.06   19.07   16.02   14.05   12.91   12.06   11.11    9.95    8.76    8.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    7.17    7.79   10.09   13.32   17.83   21.94   24.34   24.82   23.90   22.16   20.33   18.76   17.34   15.89   14.35   12.75   11.30   10.48    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00   10.15    5.00    5.00   13.88   15.68   17.65   19.14   20.15   20.86   21.46   22.16   23.08   23.89   24.43   25.96   30.77   31.77   32.99   34.28   35.67   37.52   39.25   40.15   40.25   40.14   40.20   40.30   40.63   41.14   41.47   41.52   41.38   41.14   40.81   40.40   40.02   39.71   39.34   38.62   37.40   35.56   32.93   29.48   25.54   21.74   18.58   16.33   14.85   13.69   12.47   11.03    9.54    8.51    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.03    7.64    9.34   12.58   17.05   20.85   22.82   23.07   22.25   20.81   19.20   17.61   16.04   14.45   12.81   11.24   10.14    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00   10.04    5.00   10.40   13.56   16.44   18.64   20.04   20.96   21.53   21.82   21.95   22.01   21.35   19.83   18.82    5.00   27.21   27.47   29.59   32.23   35.10   37.68   39.37   40.04   40.12   40.00   39.65   39.54   39.80   40.11   40.26   40.21   40.02   39.70   39.27   38.87   38.55   38.29   37.83   37.00   35.62   33.45   30.46   26.95   23.44   20.35   17.96   16.24   14.85   13.44   11.85   10.25    9.10    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.92    7.83    9.81   13.21   17.20   19.98   20.89   20.60   19.89   18.86   17.52   15.98   14.36   12.76   11.20    9.87    9.11    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00    5.00    5.00   14.83   17.09   18.97   20.16   20.91   21.30   21.30   21.04   20.57   19.13   16.80   15.03    5.00    5.00   22.61   25.22   28.77   32.36   35.59   38.06   39.53   40.11   40.05   39.46   38.95   38.81   38.89   39.00   38.97   38.79   38.46   38.04   37.66   37.38   37.17   36.85   36.22   35.12   33.29   30.68   27.54   24.28   21.29   18.81   16.92   15.34   13.80   12.17   10.55    9.33    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    8.45   10.89   14.26   17.47   18.91   18.48   17.44   16.71   16.03   15.01   13.68   12.25   10.95    9.76    9.08    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00    5.00   16.94   18.13   19.07   19.78   20.27   20.41   20.10   19.30   17.65   15.92    5.00    5.00    5.00   19.03   22.01   25.91   29.76   33.28   36.24   38.39   39.63   40.02   39.63   39.00   38.48   38.11   37.91   37.73   37.43   37.03   36.60   36.27   36.05   35.89   35.62   35.09   34.20   32.71   30.48   27.66   24.56   21.55   18.92   16.83   15.05   13.36   11.72   10.13    8.62    7.28    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00   12.45   15.09   17.37   17.61   16.06   14.29   13.30   12.69   11.91   10.95    9.97    9.47    8.79    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00   10.91   13.98   15.74   16.81   17.75   18.64   19.23   19.12   18.14   16.74    5.00    5.00    5.00   13.35   16.52   20.20   24.08   27.76   31.17   34.18   36.61   38.35   39.43   39.79   39.59   39.00   38.19   37.43   36.79   36.17   35.58   35.07   34.73   34.55   34.41   34.15   33.71   33.04   31.91   30.07   27.50   24.41   21.21   18.31   15.92   13.87   12.10   10.55    9.18    8.01    7.10    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00   10.22   12.35   15.18   16.89   16.45   14.34   12.13   10.76    9.94    9.29    8.95    8.38    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00   12.89   13.81   14.72   15.83   16.89   17.96   18.17   17.17   15.78    5.00    5.00    5.00   14.51   16.83   20.00   23.31   26.49   29.48   32.16   34.41   36.28   37.91   39.22   39.96   39.98   39.17   37.88   36.55   35.39   34.47   33.80   33.32   33.04   32.84   32.63   32.29   31.80   30.97   29.47   27.10   23.94   20.42   17.08   14.32   12.15   10.68    9.31    8.01    7.43    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00   10.37   12.42   14.96   16.27   15.61   13.50   11.18    9.50    8.42    7.87    5.00    5.00    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00    5.00    5.00    5.00    5.00   15.84   17.05   17.71   17.04   15.79    5.00    5.00   15.62   16.35   18.31   20.72   23.24   25.77   28.23   30.45   32.31   33.98   35.78   37.70   39.40   40.40   40.22   38.91   37.05   35.27   33.88   32.87   32.14   31.64   31.37   31.22   31.00   30.63   29.97   28.70   26.53   23.35   19.53   15.76   12.79   11.01    5.00    5.00    6.86    6.74    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.05   10.31   12.49   14.60   15.56   14.90   13.00   10.84    9.03    7.98    5.00    5.00    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00    5.00    5.00   14.82   16.35   17.62   17.61   16.71   16.21   16.47   17.18   18.50   20.09   21.75   23.51   25.41   27.36   29.15   30.66   32.09   33.76   35.82   38.02   39.84   40.54   39.77   37.85   35.58   33.64   32.18   31.09   30.38   30.05   29.95   29.84   29.57   29.00   27.91   25.95   22.88   18.98   15.07   12.36    5.00    5.00    5.00    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00   11.65   12.85   14.21   14.83   14.24   12.67   11.08    5.00    5.00    5.00    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.64   15.40   17.26   18.15   18.20   18.12   18.52   19.36   20.47   21.62   22.75   23.97   25.35   26.83   28.22   29.46   30.70   32.20   34.15   36.45   38.69   40.09   40.05   38.45   35.94   33.53   31.65   30.27   29.41   29.03   28.93   28.87   28.68   28.18   27.21   25.49   22.68   18.95   15.10   12.45    5.00    5.00    5.00    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00   12.19   12.85   13.60   13.97   13.48   12.14   10.44    8.66    7.29    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   12.50   14.08   16.19   17.85   18.95   19.70   20.38   21.07   21.84   22.69   23.64   24.63   25.67   26.73   27.74   28.72   29.76   31.07   32.86   35.07   37.38   39.13   39.68   38.56   36.08   33.41   31.29   29.77   28.83   28.38   28.20   28.12   27.95   27.53   26.70   25.24   22.79   19.43   15.83   13.21    5.00    5.00    5.00    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00   12.62   12.79   13.02   12.61   11.56   10.16    9.02    5.00    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00   12.86   14.56   16.50   18.36   19.93   21.14   22.00   22.70   23.48   24.43   25.40   26.28   27.07   27.77   28.44   29.18   30.25   31.86   33.89   36.06   37.90   38.81   38.24   36.11   33.46   31.25   29.68   28.68   28.11   27.80   27.63   27.45   27.10   26.42   25.21   23.18   20.26   16.90   13.85   11.52    9.92    5.00    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00   12.04   12.20   11.54   10.71    9.60    8.72    5.00    5.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
